id,name,path,size,quickXorHash,sensitivityLabelId,sensitivityLabelName,createdDateTime,lastModifiedDateTime
013YKIC6FQWQRQJKXR7ZP2ORJ23O3R6APE,Budget_Plan_Legal_FY2023.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/Budget_Plan_Legal_FY2023.zip,120832,FiPU5llf37BJ+YrXEv6TdetE20Q=,,,2025-03-27T20:20:00Z,2025-07-31T01:49:00Z
013YKIC6F2SGDZ6LNZPZOJGNGMNNQHZ5ZO,Customer_CUST4004_Contract.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/Customer_CUST4004_Contract.zip,527360,Wx6M9fRpwt/yfIwe9SazbnJ27EQ=,,,2022-01-30T18:40:00Z,2024-01-30T02:43:00Z
013YKIC6DYUKDONY4PYRJYU2H6VNBRB5WG,Employee_Resume_Smith.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/Employee_Resume_Smith.tar.gz,676864,BvpDZPM2C60ymk+WweyCabhRNZw=,,,2022-03-12T17:51:00Z,2023-06-02T06:58:00Z
013YKIC6FAWEXNE7AB2ZMZZTCQZTZ7J2R6,Invoice_2025_1001.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/Invoice_2025_1001.pdf,421888,w+UfKr9VWhG7U+MBM2ifwTM2Wpw=,,,2022-10-19T00:29:00Z,2025-02-12T21:44:00Z
013YKIC6E2EAWA37O43BL32XZN7DPEBVP7,Finance_Audit_2023_Q1.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/Finance_Audit_2023_Q1.pptx,402432,zm0su3ecz/6gsUVdxru1TRaqrAA=,,,2022-04-04T04:42:00Z,2022-12-18T13:47:00Z
013YKIC6FLWAGSSXZPORM2HM5PA6EXZ53I,IT_Ticket_TKT01234_Security.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/IT_Ticket_TKT01234_Security.zip,953344,UwIw0Wst/v1lOvkq2FTKm4QqIlk=,,,2025-03-27T20:20:00Z,2025-07-31T01:49:00Z
013YKIC6DF2WPS234CMNOKNNHF3RVEM4MI,IT_Ticket_TKT01234_Software.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/IT_Ticket_TKT01234_Software.xlsx,19456,OTzyqSrtNT8QBhuYOio8olqJMUo=,,,2022-12-22T13:31:00Z,2024-01-01T08:48:00Z
013YKIC6HHAZFXQEKRIFO23PIHCT4SG25F,Legal_Agreement_SOW_GlobalTech.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/Legal_Agreement_SOW_GlobalTech.pdf,131072,hJFogpL+1PJTyVLjNSMh/19GIUI=,,,2016-09-07T16:51:00Z,2019-03-10T07:58:00Z
013YKIC6BL4FXFI7TUJ5LK7T5GZRJICH26,RnD_Prototype_Phoenix_v2.0.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/Finanzen-Finanzmanagement-Controlling/RnD_Prototype_Phoenix_v2.0.zip,236544,vCEsm1y9bkpOdNm8c2aENWLNADk=,,,2022-03-12T17:51:00Z,2023-06-02T06:58:00Z
013YKIC6DUSIURFURQWRMI5GURSQCGS26T,Annual_Report_2024.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/Annual_Report_2024.pptx,51200,FR7N5T75miAlv0E3TNdckswQNks=,,,2025-10-18T13:04:00Z,2026-04-24T17:10:00Z
013YKIC6BIS2LBMD3WSBNK5GH7P6ZACWZE,Contract_Addendum_CNT456_Final.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/Contract_Addendum_CNT456_Final.pdf,265216,PtGKv33By0chZeRIaJcnHY5nPZg=,,,2020-09-16T01:06:00Z,2021-07-29T21:14:00Z
013YKIC6FWTQPV7Z5IO5JI3WWDCCVJ6A7W,Employee_Meyer_Emma_Resume.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/Employee_Meyer_Emma_Resume.pptx,69632,oraAKfiKbe5j1P75jfGQaJyBBQA=,,,2021-11-28T13:13:00Z,2025-03-26T06:50:00Z
013YKIC6CET7ATA3AYWJL2Q6SWN36LEINL,IT_Ticket_TKT00123_Software.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/IT_Ticket_TKT00123_Software.docx,16408,xPx6VCiPlOIFGfW3pMVSYw4zxiQ=,,Confidential \ All Employees,2019-06-16T04:35:00Z,2019-06-20T15:04:00Z
013YKIC6CRUSU254LP2JLI5CJBSFZROOFB,Invoice_2022_1002.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/Invoice_2022_1002.zip,533504,i0pULHCeu2bcidbS2mEOPWtcfk8=,,,2023-06-23T09:02:00Z,2024-11-17T13:57:00Z
013YKIC6AONO5FJKJMXJLZ6J3TM57YXKNT,Sales_Forecast_Q2_2021.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/Sales_Forecast_Q2_2021.xlsx,101376,9kLtoIakTKABQIFFBsD8HzUvVzg=,,,2019-06-16T04:35:00Z,2019-06-20T15:04:00Z
013YKIC6GHQDBNXQ7Y5FPYLZMWY55GYB6Z,Project_KAM-Gamma_Specs.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/Project_KAM-Gamma_Specs.txt,47127,9iuu3sUqZHW46E4R92gpRq2qF2Y=,,,2024-01-24T12:35:00Z,2024-12-12T16:21:00Z
013YKIC6BHHQ7DZH2K75IZ4S6OWVWS4KX7,Training_Material_Leadership_Beginner.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/Training_Material_Leadership_Beginner.docx,16981,jrxpcXST6RmyVjnqHCbgifiI0M8=,,Confidential \ All Employees,2021-11-28T13:13:00Z,2025-03-26T06:50:00Z
013YKIC6H34KJHF5PYXRLJ4RFSCJO5VOU6,Support_Case_CASE123_Medium.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Learning-und-Development/Support_Case_CASE123_Medium.pdf,301056,gv9RM7I743i064LzBvA+UnBijpM=,,,2020-09-16T01:06:00Z,2021-07-29T21:14:00Z
013YKIC6E22RZS3DIZAFKYSEQ4SX2TDGBT,Compliance_Report_SOX_2023.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Compliance_Report_SOX_2023.xlsx,27648,J7MFKeKF8YM6SLce7xbYU4vQM+g=,,,2019-08-25T18:36:00Z,2023-04-01T14:11:00Z
013YKIC6AXRTM6JEUXCBJ2UV3BUJ6ILYGN,Contract_Addendum_CNT001_R3.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Contract_Addendum_CNT001_R3.pdf,191488,jKhYOCu2rOxQxUhLepMLje1mdyA=,,,2022-11-16T22:05:00Z,2024-03-24T10:01:00Z
013YKIC6DOFWJ274JBURMZU3QUUQTKMDK6,Customer_Contract.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Customer_Contract.docx,17761,yZfm7HB+OMja6dUBHHeg9qGhCDg=,,Confidential \ All Employees,2016-02-29T03:13:00Z,2021-04-30T04:57:00Z
013YKIC6B3VQTIVX6DSJL2B5SUDB7PBQJK,Employee_Resume_Smith.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Employee_Resume_Smith.pdf,76800,cIifAReNSS8wwyoYLkBYtfwOhcc=,,,2019-03-18T07:34:00Z,2019-12-06T05:08:00Z
013YKIC6G5X7G2ZCXVXJLZVIP6OBDMDDJN,Legal_Agreement_SLA_GlobalTech.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Legal_Agreement_SLA_GlobalTech.xlsx,6144,uS964Xn2gWaiEM08axSesFSm+oA=,,,2013-02-08T00:45:00Z,2017-07-31T09:07:00Z
013YKIC6FI3OKIDTCIJBNZA7LUSQSKPS2Y,Legal_Agreement_SOW_FastRetail.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Legal_Agreement_SOW_FastRetail.pptx,147456,SOpvFFBkXndrKWDWp+VIg9QCGzY=,,,2020-03-09T05:54:00Z,2023-08-18T04:02:00Z
013YKIC6CRWQWUZP5RUJJ3Y6ZIVSQI3YUX,Marketing_Campaign_BlackFriday_Aug.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Marketing_Campaign_BlackFriday_Aug.pdf,501760,uOMb3ZV2knqhwJFjPLw1dKtQ4F4=,,,2022-04-24T11:43:00Z,2023-10-20T22:04:00Z
013YKIC6DFH7JCHCDHRNPKORAFQM2YFNAN,Meeting_Minutes_Board_2024-06-10.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Meeting_Minutes_Board_2024-06-10.xlsx,46080,vMy+yosouLh9gwM9FItI7JqLJ4k=,,,2018-05-24T21:05:00Z,2021-02-20T10:01:00Z
013YKIC6HALTTXKD3DDNNL6RW73OELUD5M,Meeting_Minutes_Review_2024-06-10.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Meeting_Minutes_Review_2024-06-10.txt,24698,AUXjSDxgtECZDd0xF1jr8CPTjDE=,,,2022-06-26T23:45:00Z,2025-03-09T10:07:00Z
013YKIC6FE5SSMQAM7ZFPI642TET5ECESV,Operations_SOP_SOP001.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Operations_SOP_SOP001.zip,1000448,4gTg46Ruf7WIHC+iyDQXv3EmxVU=,,,2016-02-29T03:13:00Z,2021-04-30T04:57:00Z
013YKIC6G6FSWPSCT3GBNZTACMSI75Q6XZ,Project_KAM-Alpha_Scope.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Project_KAM-Alpha_Scope.tar.gz,745472,HPEsYCWoqHTXFF5f3s/ieLE/60o=,,,2024-01-24T12:35:00Z,2024-12-12T16:21:00Z
013YKIC6GYRZSKTRZ7NVOIDOHCAHO24T24,Project_OP-Sigma_Specs.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Project_OP-Sigma_Specs.zip,811008,Uly5UWwBPEbeUoDnthh1n3ktOSc=,,,2016-06-10T01:25:00Z,2019-09-27T09:12:00Z
013YKIC6DABBHZ57N7ANMIGYEALUFC7JUE,Support_Case_CASE999_Low.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/02-CFO-Finanzen-und-Controlling/People-und-Culture-Talent-Acquisition/Support_Case_CASE999_Low.pptx,277504,+rw09SbRZl2hxwj+dhDLz/SZy50=,,,2019-08-25T18:36:00Z,2023-04-01T14:11:00Z
013YKIC6DCFEKVGSSNUFK2OH5LFFKNKJP2,Compliance_Report_SOX_2025.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Compliance_Report_SOX_2025.txt,47183,MfRUWq8qAUgD/hp6Hf8MFpDNdoI=,,,2023-07-04T22:12:00Z,2025-01-22T15:45:00Z
013YKIC6FSZL5XIBMKCZNID7EW6K4Q6BOQ,Customer_Contract.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Customer_Contract.zip,21504,dQBGClwwdudzMVmucOhMzqFWMto=,,,2016-04-25T05:54:00Z,2019-11-16T02:04:00Z
013YKIC6EDFHGDVAPCO5OJQAO7GBFGYYOS,IT_Ticket_TKT00456_Software.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/IT_Ticket_TKT00456_Software.zip,975872,2R12GRoM7qpQXpL0QgBBGS+ToDo=,,,2023-10-05T18:40:00Z,2024-04-04T12:54:00Z
013YKIC6FGTMNZ7PZFCJJYLS7GICOJ6VXY,Marketing_Campaign_SpringSale_Jul.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Marketing_Campaign_SpringSale_Jul.pptx,259072,/COytFJxHA8DxUCIlZyUBv0kvX8=,,,2016-04-25T05:54:00Z,2019-11-16T02:04:00Z
013YKIC6GV66RSZYMZAFLYJ6X4HIFLP6V6,Meeting_Minutes_Board_2024-01-15.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Meeting_Minutes_Board_2024-01-15.txt,44089,TY/a9ATQn4Dycx/q0W1sCSWBb5I=,,,2025-08-17T00:45:00Z,2025-08-27T06:08:00Z
013YKIC6ACNZ6T5QKONBK3VM6F2I2GV76B,Meeting_Minutes_Team_2024-09-05.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Meeting_Minutes_Team_2024-09-05.tar.gz,475136,3w6b/kfZ6ROJGeqiu4pFGKoE2lc=,,,2012-03-23T06:54:00Z,2015-03-16T02:04:00Z
013YKIC6GG4A433BPCM5PYPTGAWNYOIBFI,Project_KAM-Alpha_Specs.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Project_KAM-Alpha_Specs.docx,16832,ZZsuFfg68vyBPQ3NG8jc94Qgurs=,,Confidential \ All Employees,2024-12-19T12:10:00Z,2025-03-17T05:26:00Z
013YKIC6FFGPP3X7ZVFRILGBCJDRAB7X55,Operations_SOP_SOP123.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Operations_SOP_SOP123.txt,40978,ovo2MS5qH0FgF5m4JwM4xHQkVeM=,,,2023-07-04T22:12:00Z,2025-01-22T15:45:00Z
013YKIC6FRZZN2W5YUEJJ2BXBYXBWK7IDW,Sales_Forecast_Q2_2023.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Sales_Forecast_Q2_2023.tar.gz,245760,AAAAAAAAAAAAAAAAAMADAAAAAAA=,,,2025-07-03T03:14:00Z,2025-11-03T02:58:00Z
013YKIC6GN2KVRSK335BJJQ6CVE4ZSIITJ,Support_Case_CASE123_High.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Support_Case_CASE123_High.zip,339968,u6XbpS69wlkYvWrb0xoPbOiB8yk=,,,2023-09-20T19:25:00Z,2024-03-16T08:57:00Z
013YKIC6BYSA7NU3IHTVL3SVT6JL3H3KRG,Support_Case_CASE123_Medium.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Support_Case_CASE123_Medium.xlsx,47104,ir6Mi5fe4RpZbVjhV5/bDxrtD74=,,,2022-08-13T03:21:00Z,2025-02-21T10:41:00Z
013YKIC6FJDVYATDEQPFLLCBXYRAJ7LE43,Support_Case_CASE999_Low.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/03-CTO-Technologie-und-IT-Technologie-Cloud-und-Infrastruktur/Support_Case_CASE999_Low.txt,33862,SioIZNSI7S6jU6nVFMVJCqRc7NE=,,,2024-02-19T07:01:00Z,2024-10-10T09:46:00Z
013YKIC6DBK2OUY7FS7ZO2X5TGLK7ZU2AF,Annual_Report_2024.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Annual_Report_2024.tar.gz,889856,IZAjsBGFBnRdSBz2VjcSTE8zPq8=,,,2025-09-09T15:53:00Z,2025-10-28T14:58:00Z
013YKIC6E3WTGNLHIBANP3OXU3OCCXFKL2,Contract_Addendum_CNT001_R3.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Contract_Addendum_CNT001_R3.txt,47184,sY1XI6L71qPr4ddNmjLJoCq5vQM=,,,2018-05-21T18:29:00Z,2020-11-10T16:30:00Z
013YKIC6DXLPGWMGFCEVK3NAZBBLMBTRO3,Customer_Contract.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Customer_Contract.docx,16833,zLJVJT0nAJ8WNR0+OOCN1oDKno8=,,Confidential \ All Employees,2017-07-27T09:00:00Z,2022-01-26T21:24:00Z
013YKIC6HKYYWX7YGPLNJJRGGBVGW7OPO2,Customer_Contract.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Customer_Contract.xlsx,56320,SprvSF/8hZ+KRz3K/y5kA2pMlJY=,,,2013-02-06T22:09:00Z,2017-05-24T15:36:00Z
013YKIC6GEZ2QVR5YVHFP2Q5Z2TNRMG7BD,Employee_Resume_Smith.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Employee_Resume_Smith.xlsx,23552,IP+ZIlQNZdgqmhZ2Z8ljdr5xo+k=,,,2011-10-24T00:15:00Z,2025-10-24T00:56:00Z
013YKIC6E5VSL4WO6TCZMZMAQCQCLVKSLV,HR_Onboarding_EMP001_Becker.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/HR_Onboarding_EMP001_Becker.zip,776192,LvOJ1skjAmPInf8/PPFk/mN0OG4=,,,2023-10-05T00:15:00Z,2023-11-05T23:57:00Z
013YKIC6HH5XW45VSUJVOKI6T3QJJXKPNB,HR_Onboarding_EMP789_Weber.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/HR_Onboarding_EMP789_Weber.pdf,385024,w+ZiwceMGzwIk0dc3ElNDrUvsUU=,,,2023-10-05T00:15:00Z,2023-11-05T23:57:00Z
013YKIC6ASY4WSX3T2CFLZY56RUUPWYWDA,Invoice_2021_3021.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Invoice_2021_3021.pdf,389120,q2ZQBHDviEMUPhXh4GdeWdrldtg=,,,2023-08-02T13:13:00Z,2024-02-20T14:52:00Z
013YKIC6BHALV45JKTBJI2NX5QDZ2NT22C,Invoice_2024_1001.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Invoice_2024_1001.pdf,102400,2LEea+1l+OWLYWEVaQB79pPMNKU=,,,2018-05-15T05:24:00Z,2018-06-05T18:51:00Z
013YKIC6ABRU4HB7OFCFMZDTFLGUSNFIRU,Invoice_2024_1001.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Invoice_2024_1001.zip,219136,LpHmfjKSaV0vcQ7fwJilHPMmx/s=,,,2023-03-12T16:53:00Z,2025-02-04T14:58:00Z
013YKIC6ASQ5GZVY4U3VOZOU5CR4MVOQFZ,Legal_Agreement_MSA_MegaBank.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Legal_Agreement_MSA_MegaBank.pdf,445440,TiMuuHFSAdUUQZYAqDsaReYMvDA=,,,2018-05-15T05:24:00Z,2018-06-05T18:51:00Z
013YKIC6DL4NLPCPHW45IKS5JFEWJRINID,Operations_SOP_SOP123.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB1/03-CTO-Technologie-und-IT/People-und-Culture-Talent-Acquisition/Operations_SOP_SOP123.pptx,399360,SrQI46zVyUQJ11kF0jQxGu9YX2M=,,,2017-05-24T08:04:00Z,2020-09-22T18:57:00Z
